xc_id,common_name,scientific_name,country,lat,lng,duration,recordist,license,file_path,dominant_freq_hz,librosa_tempo_raw,silence_ratio,usable,onset_interval_ms,onset_density
1101770,Indian Cuckoo,Cuculus micropterus,China,31.2159,121.5547,72,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Indian Cuckoo/XC1101770.mp3,4746.265312593414,127.8409090909091,0.0535319274443297,True,232.1995464852593,3.6086365742642172
1135258,Indian Cuckoo,Cuculus micropterus,China,30.2806,120.0703,14,wu555,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Indian Cuckoo/XC1135258.mp3,2952.205736821541,156.60511363636363,0.0,True,197.36961451247126,4.616877455162522
1136972,Indian Cuckoo,Cuculus micropterus,China,30.8625,121.7032,22,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Indian Cuckoo/XC1136972.mp3,3697.709098262936,119.6808510638298,0.5714971209213052,True,255.41950113378675,2.6096751220766397
20432,Scarlet Tanager,Piranga olivacea,United States,35.2176,-85.922,42,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC20432.mp3,3524.400094684845,147.65625,0.6,True,325.07936507936284,2.200917652740884
21057,Scarlet Tanager,Piranga olivacea,United States,40.00276,-105.28749,14,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC21057.mp3,5208.793971580752,18.50328947368421,0.6373959121877366,True,197.3696145124718,3.3361661854037297
33591,Scarlet Tanager,Piranga olivacea,United States,36.0403,-93.3406,57,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC33591.mp3,5182.101566558745,117.1875,0.870151459179904,True,301.85941043083983,1.523966900607576
48266,Scarlet Tanager,Piranga olivacea,United States,39.557,-79.6789,46,Tayler Brooks,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC48266.mp3,3738.9236557721433,129.19921875,0.7516081147946561,True,278.6394557823133,2.5577672605790647
82119,Scarlet Tanager,Piranga olivacea,United States,35.7143,-83.8427,84,Mike Nelson,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC82119.mp3,2646.964502840775,117.45383522727272,0.000546597430992,True,580.498866213152,1.2242466174661748
100581,Scarlet Tanager,Piranga olivacea,United States,35.7143,-83.8427,36,Mike Nelson,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC100581.mp3,4235.503935436812,139.6748310810811,0.0556628056628056,True,719.8185941043107,0.8315984793627806
101628,Scarlet Tanager,Piranga olivacea,United States,40.965,-74.479,70,Daniel Lane,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC101628.mp3,4106.8107818801545,107.666015625,0.0729663105998356,True,673.3786848072541,0.6512342825443788
101748,Scarlet Tanager,Piranga olivacea,United States,36.0008,-83.9462,35,Mike Nelson,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC101748.mp3,2227.9373157121227,135.99917763157896,0.0078947368421052,True,371.51927437641774,1.4167746113989639
101898,Scarlet Tanager,Piranga olivacea,United States,41.234,-74.84,29,Daniel Lane,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Scarlet Tanager/XC101898.mp3,5720.731314527961,112.34714673913044,0.24551831644583,True,394.7392290249425,1.9812225877192984
179310,Scarlet Tanager,Piranga olivacea,Canada,45.024,-73.075,38,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC179310.mp3,5032.497279804596,161.4990234375,0.7339504329650642,True,232.19954648525487,3.344464045698925
179318,Scarlet Tanager,Piranga olivacea,Canada,45.024,-73.075,93,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC179318.mp3,6291.077089782751,151.99908088235293,0.8480228089748357,True,278.63945578231153,1.9007147838214784
179560,Scarlet Tanager,Piranga olivacea,United States,40.1113,-75.071,56,Paul Driver,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC179560.mp3,4795.5731563273,114.84375,0.4456211812627291,True,208.9795918367372,3.368469294225481
179639,Scarlet Tanager,Piranga olivacea,Canada,45.0287,-72.9243,47,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC179639.mp3,6506.816400281759,126.04801829268293,0.7912894543675068,True,232.1995464852611,1.7707186123348018
179968,Scarlet Tanager,Piranga olivacea,Canada,45.0509,-72.8358,102,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC179968.mp3,5362.994686488391,80.74951171875,0.803870529651426,True,162.53968253968765,4.581662210338681
192714,Scarlet Tanager,Piranga olivacea,United States,37.2078,-86.1386,160,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC192714.mp3,7015.235512226698,130.8139534883721,0.7292370915357592,True,185.7596371881982,4.697986577181209
285066,Scarlet Tanager,Piranga olivacea,United States,35.6345,-83.7324,131,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC285066.mp3,6891.299109638605,133.92857142857142,0.8503406878650227,True,278.63945578231153,2.5095818674130976
316459,Scarlet Tanager,Piranga olivacea,United States,41.8605,-88.1756,80,Matt Wistrand,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC316459.mp3,5953.100954893586,112.34714673913044,0.3658641444539983,True,510.8390022675735,0.6172404063205417
372787,Scarlet Tanager,Piranga olivacea,United States,34.2901,-87.2562,131,Scott Gravette,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC372787.mp3,3633.0888214819342,132.51201923076923,0.7334156669019054,True,301.8594104308363,2.38592943628424
377728,Scarlet Tanager,Piranga olivacea,United States,41.0293,-75.6767,28,William Whitehead,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC377728.mp3,4183.476080513228,125.0,0.2390099741411156,True,325.0793650793646,1.5935535159355352
420560,Scarlet Tanager,Piranga olivacea,United States,42.7533,-83.3045,90,Bruce Lagerquist,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC420560.mp3,6625.377605708847,123.046875,0.51862833569679,True,441.17913832199565,1.399094765593841
420841,Scarlet Tanager,Piranga olivacea,United States,42.4988,-76.7892,59,Meena Haribal,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC420841.mp3,4308.658767311831,139.6748310810811,0.8907432563555211,True,464.3990929705215,0.3343340611353712
444967,Scarlet Tanager,Piranga olivacea,United States,42.7611,-71.4908,62,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC444967.mp3,8812.009939064048,122.28260869565216,0.7804421768707483,True,394.7392290249425,0.8291871564940699
493567,Scarlet Tanager,Piranga olivacea,United States,42.9525,-85.3094,48,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC493567.mp3,5742.461463114854,110.29411764705884,0.1165347405452946,True,162.5396825396823,5.13298387028919
551316,Scarlet Tanager,Piranga olivacea,United States,31.9237,-81.0559,42,Russ Wigh,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC551316.mp3,3774.643516398746,96.98275862068964,0.6724181679776706,True,185.75963718820694,4.496450809262962
554000,Scarlet Tanager,Piranga olivacea,United States,40.4355,-79.9076,59,Aidan Place,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC554000.mp3,5547.857380808665,143.5546875,0.0120411730433093,True,278.63945578231284,2.978119935170178
554900,Scarlet Tanager,Piranga olivacea,United States,35.8822,-79.026,13,Jin Bai,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC554900.mp3,4226.126965124984,120.18531976744184,0.0035523978685612,True,1137.7777777777787,0.3828125
558905,Scarlet Tanager,Piranga olivacea,United States,40.6052,-74.2495,60,William Whitehead,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC558905.mp3,5259.255296264485,160.71428571428572,0.010653409090909,True,11772.517006802722,0.06658528465209189
561387,Scarlet Tanager,Piranga olivacea,United States,42.4737,-76.8069,52,Meena Haribal,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC561387.mp3,5324.22656710646,107.666015625,0.0224719101123595,True,580.4988662131514,1.4993647744174516
561389,Scarlet Tanager,Piranga olivacea,United States,42.4737,-76.8069,44,Meena Haribal,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC561389.mp3,4379.412785695887,103.359375,0.0007727975270479,True,626.9387755102046,1.2871376811594202
572254,Scarlet Tanager,Piranga olivacea,Canada,43.2294,-80.0101,17,David Welch,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC572254.mp3,3360.238904884553,152.02702702702703,0.24,True,232.1995464852604,4.043591965173204
572720,Scarlet Tanager,Piranga olivacea,United States,44.8349,-93.374,45,Michael Hurben,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC572720.mp3,1773.7956679939705,132.51201923076923,0.0,True,325.0793650793646,2.596616351783466
579106,Scarlet Tanager,Piranga olivacea,Canada,43.238,-79.9812,37,David Welch,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC579106.mp3,3281.794625902809,70.3125,0.7234644777809227,True,394.73922902494337,1.4065817409766455
599849,Scarlet Tanager,Piranga olivacea,United States,42.7463,-71.7074,65,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC599849.mp3,3985.6899304481167,140.625,0.8002944062806673,True,255.41950113378675,1.3801981726718675
599850,Scarlet Tanager,Piranga olivacea,United States,42.7463,-71.7074,70,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC599850.mp3,2592.40795939924,114.79591836734694,0.883373934226553,True,208.9795918367372,1.7557380392106092
602551,Scarlet Tanager,Piranga olivacea,United States,42.7463,-71.7074,153,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC602551.mp3,7042.514915653744,119.6808510638298,0.8933074684772065,True,255.41950113378675,1.7472070667705897
602553,Scarlet Tanager,Piranga olivacea,United States,42.7213,-71.6514,70,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC602553.mp3,5605.984317830033,102.27272727272728,0.894183922046285,True,394.7392290249354,2.283886880273963
602554,Scarlet Tanager,Piranga olivacea,United States,42.7463,-71.7074,73,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC602554.mp3,4419.594755209215,152.02702702702703,0.7638103523270987,True,278.63945578231153,1.4002175095160412
648449,Scarlet Tanager,Piranga olivacea,Canada,43.6701,-79.4243,87,Thomas Ryder Payne,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC648449.mp3,4355.282011488605,133.92857142857142,0.7310924369747899,True,278.63945578231153,1.8384372985191724
654865,Scarlet Tanager,Piranga olivacea,United States,42.0352,-72.7431,53,Jorge de Leon Cardozo &amp; Susan Hochgraf,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC654865.mp3,2371.4784148475583,119.6808510638298,0.0001977848101265,True,2089.795918367347,0.22251880182959904
691896,Scarlet Tanager,Piranga olivacea,United States,42.7463,-71.7074,106,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC691896.mp3,3653.509421412341,127.8409090909091,0.8302,True,208.9795918367372,3.028377364780398
691898,Scarlet Tanager,Piranga olivacea,United States,42.7348,-71.6067,30,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC691898.mp3,2941.243799637481,140.625,0.8546036260220405,True,208.97959183673365,1.5333333333333334
691899,Scarlet Tanager,Piranga olivacea,United States,42.7463,-71.7074,36,Christopher McPherson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC691899.mp3,4063.280027771042,102.27272727272728,0.8407364114552893,True,197.36961451246947,2.767119849507844
795438,Scarlet Tanager,Piranga olivacea,United States,36.061,-79.1467,27,steve,https://creativecommons.org/licenses/by-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC795438.mp3,5800.263567406951,112.34714673913044,0.786203941730934,True,232.19954648526198,3.654035433070866
795439,Scarlet Tanager,Piranga olivacea,United States,36.061,-79.1467,17,steve,https://creativecommons.org/licenses/by-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC795439.mp3,5724.741508297649,120.18531976744184,0.6767015706806283,True,208.97959183673544,3.2699909486527807
827062,Scarlet Tanager,Piranga olivacea,United States,37.784,-83.6327,129,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC827062.mp3,4779.096999242421,110.29411764705884,0.556230504022328,True,429.5691609977332,1.9778966726688074
827065,Scarlet Tanager,Piranga olivacea,United States,44.2588,-83.4423,102,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC827065.mp3,4689.992516935107,76.01351351351352,0.8767294288983668,True,348.29931972788586,1.745864080968071
856991,Scarlet Tanager,Piranga olivacea,United States,38.7058,-78.5664,41,Thomas Magarian,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC856991.mp3,9398.298350192066,137.33231707317074,0.7397013388259527,True,162.53968253968054,5.363940591325386
856992,Scarlet Tanager,Piranga olivacea,United States,38.6088,-78.5524,27,Thomas Magarian,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC856992.mp3,11980.6977922784,132.35294117647058,0.3787555727854235,False,,
856993,Scarlet Tanager,Piranga olivacea,United States,38.6088,-78.5524,70,Thomas Magarian,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC856993.mp3,15101.58526772996,118.42105263157896,0.548117469879518,False,,
860752,Scarlet Tanager,Piranga olivacea,United States,43.9367,-90.0095,62,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Scarlet Tanager/XC860752.mp3,5235.680839509929,123.046875,0.0207215541165587,True,777.8684807256227,0.8128203793812286
14092,Western Tanager,Piranga ludoviciana,United States,37.3484,-108.9823,29,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Western Tanager/XC14092.mp3,3873.54300517158,135.99917763157896,0.3998422712933754,True,464.3990929705204,0.8152173913043478
14093,Western Tanager,Piranga ludoviciana,United States,40.112,-107.2956,64,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Western Tanager/XC14093.mp3,6600.556605687133,178.20581896551724,0.8286744815148782,True,348.2993197278903,1.724520596590909
21763,Western Tanager,Piranga ludoviciana,United States,37.8328,-119.4909,71,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Western Tanager/XC21763.mp3,3591.8375922753994,117.45383522727272,0.8911322888063318,True,394.7392290249425,0.626092388458068
107852,Western Tanager,Piranga ludoviciana,United States,47.299,-120.629,72,Jelmer Poelstra,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/Western Tanager/XC107852.mp3,3502.570491507989,117.1875,0.749780316344464,True,208.97959183673365,3.5151302294474354
113834,Western Tanager,Piranga ludoviciana,United States,39.6787,-120.3142,98,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Western Tanager/XC113834.mp3,2181.937411973111,125.0,0.0056393015941871,True,417.9591836734673,1.057426191817812
131565,Western Tanager,Piranga ludoviciana,United States,39.6788,-120.3144,97,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Western Tanager/XC131565.mp3,3040.2000275534647,119.6808510638298,0.0783435314685314,True,208.9795918367372,3.390808896462684
149593,Western Tanager,Piranga ludoviciana,United States,39.6071,-120.4803,119,Thomas G. Graves,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/Western Tanager/XC149593.mp3,6237.541462484135,102.27272727272728,0.4656563845050215,True,208.9795918367301,2.5892783274041298
181480,Western Tanager,Piranga ludoviciana,Canada,54.8338,-111.9762,40,Randy Dzenkiw,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC181480.mp3,4250.629352152042,152.02702702702703,0.8703851261620186,True,255.41950113378675,0.7471604514362649
188830,Western Tanager,Piranga ludoviciana,Canada,58.9758,-123.1714,156,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC188830.mp3,5171.304733268827,42.016006097560975,0.7534997407599437,True,232.19954648526908,1.971484375
190054,Western Tanager,Piranga ludoviciana,Canada,56.327,-120.9521,105,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC190054.mp3,5005.968241267891,151.99908088235293,0.721878453038674,True,371.5192743764213,1.0945658254599702
190055,Western Tanager,Piranga ludoviciana,Canada,56.327,-120.9521,125,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC190055.mp3,5764.1757240564175,75.99954044117646,0.6263726123465904,True,185.75963718821242,3.2033521075581395
191059,Western Tanager,Piranga ludoviciana,Canada,55.5335,-123.3023,112,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC191059.mp3,6101.745644050475,109.9567819148936,0.8462330177027584,True,568.888888888894,0.8776849814729041
192752,Western Tanager,Piranga ludoviciana,United States,48.2053,-115.4745,159,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC192752.mp3,7118.367439715365,122.28260869565216,0.7637314734088928,True,162.53968253968765,4.294300356799768
293659,Western Tanager,Piranga ludoviciana,United States,43.6574,-110.7964,136,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC293659.mp3,4055.0895256902713,152.02702702702703,0.5947170990934667,True,255.41950113378675,2.0148287408030607
319003,Western Tanager,Piranga ludoviciana,United States,40.0028,-105.2875,36,Ted Floyd,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC319003.mp3,9122.521815047134,156.60511363636363,0.8916083916083916,True,499.2290249433138,1.232053123870851
320546,Western Tanager,Piranga ludoviciana,United States,40.4872,-105.2415,26,Nick Komar,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC320546.mp3,3718.152936077867,135.99917763157896,0.0,True,185.75963718820887,3.351990049751244
323201,Western Tanager,Piranga ludoviciana,United States,31.872,-109.235,120,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC323201.mp3,3998.347271893653,60.09265988372093,0.9220055710306406,False,,
323204,Western Tanager,Piranga ludoviciana,United States,32.6531,-109.8576,133,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC323204.mp3,4585.909886869792,117.45383522727272,0.4961199755863632,True,232.1995464852602,3.004218167549539
325474,Western Tanager,Piranga ludoviciana,United States,37.6011,-104.7851,37,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC325474.mp3,4108.839748716053,119.6808510638298,0.00477930840596,True,255.4195011337868,3.137161364834668
369965,Western Tanager,Piranga ludoviciana,United States,37.6994,-108.1782,158,Eric DeFonso,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC369965.mp3,1624.482834757434,98.6842105263158,6.740815638692282e-05,True,487.61904761904873,0.5245461757699019
373824,Western Tanager,Piranga ludoviciana,United States,47.3483,-120.6754,74,Bruce Lagerquist,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC373824.mp3,5180.7723571032775,123.046875,0.3003731343283582,True,371.51927437641774,1.8348827250667388
378426,Western Tanager,Piranga ludoviciana,United States,39.6788,-120.3144,42,Jeremy Minns,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC378426.mp3,5369.645854826291,129.19921875,0.5643618474993167,True,557.2789115646266,0.9888145756457565
381710,Western Tanager,Piranga ludoviciana,United States,39.6788,-120.3144,34,Jeremy Minns,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC381710.mp3,4673.634888850493,126.04801829268293,0.904507512520868,False,,
424518,Western Tanager,Piranga ludoviciana,United States,39.9325,-105.2769,50,Ted Floyd,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC424518.mp3,4400.18597905267,87.5926906779661,0.702715247157113,True,208.9795918367372,3.118404734448772
441368,Western Tanager,Piranga ludoviciana,United States,44.4707,-121.3932,44,Thomas Magarian,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC441368.mp3,6513.601357573073,165.44117647058823,0.8191208263271679,True,394.7392290249425,1.5315315315315317
441369,Western Tanager,Piranga ludoviciana,United States,45.4064,-121.5748,29,Thomas Magarian,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC441369.mp3,4905.361667401297,112.34714673913044,0.8821928460342147,True,441.17913832199565,1.6076115485564304
475282,Western Tanager,Piranga ludoviciana,United States,39.0733,-119.4547,70,Bobby Wilcox,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC475282.mp3,8029.261829174759,112.5,0.8310220078384082,True,278.63945578231153,1.5264582246317822
483718,Western Tanager,Piranga ludoviciana,United States,38.7985,-120.3483,71,Ed Pandolfino,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC483718.mp3,3364.747147449594,89.10290948275862,0.5835081491044054,True,789.4784580498886,1.1815200617283952
489340,Western Tanager,Piranga ludoviciana,Canada,49.2544,-121.6144,31,Sunny,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC489340.mp3,3870.155960309918,119.6808510638298,0.0087219054008721,True,185.75963718820876,4.623788900681297
489341,Western Tanager,Piranga ludoviciana,Canada,49.2544,-121.6144,67,Sunny,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC489341.mp3,3084.8184245285506,114.79591836734694,0.8694212269358146,True,417.95918367346906,1.0941753953033004
494384,Western Tanager,Piranga ludoviciana,United States,37.1534,-105.0039,13,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC494384.mp3,5855.108648108489,108.17307692307692,0.0419906687402799,True,162.5396825396823,5.251389256417041
494385,Western Tanager,Piranga ludoviciana,United States,37.1534,-105.0039,45,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC494385.mp3,7974.05992200514,93.75,0.031095406360424,True,325.0793650793646,2.3855556379212586
537678,Western Tanager,Piranga ludoviciana,United States,37.0743,-104.9069,30,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC537678.mp3,7584.245864477965,106.13207547169812,0.7734402230742419,True,232.19954648526064,1.9607407242736146
537679,Western Tanager,Piranga ludoviciana,United States,37.0743,-104.9069,44,Sue Riffe,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC537679.mp3,7087.429799841779,130.8139534883721,0.0225290697674418,True,429.56916099773235,1.7036621912160568
558376,Western Tanager,Piranga ludoviciana,United States,46.097,-121.4642,37,Steve Hampton,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC558376.mp3,2176.2998220887807,99.38401442307692,0.4094586185438705,True,301.8594104308376,2.5997586029602133
592856,Western Tanager,Piranga ludoviciana,United States,48.8337,-119.8346,85,Bruce Lagerquist,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC592856.mp3,6509.878382276618,114.79591836734694,0.4235176880916791,True,255.41950113378675,1.98530813719467
592858,Western Tanager,Piranga ludoviciana,United States,48.8337,-119.8346,75,Bruce Lagerquist,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC592858.mp3,7527.399785904397,125.0,0.5911547212741752,True,232.1995464852602,2.6933333333333334
596704,Western Tanager,Piranga ludoviciana,Canada,50.9518,-122.7729,76,Peter Ward and Ken Hall,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC596704.mp3,3790.912378366188,123.046875,0.1329981718464351,True,185.75963718821242,3.1233930407953374
596722,Western Tanager,Piranga ludoviciana,Canada,50.9477,-122.7741,76,Peter Ward and Ken Hall,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC596722.mp3,3790.912378366188,123.046875,0.1329981718464351,True,185.75963718821242,3.1233930407953374
611975,Western Tanager,Piranga ludoviciana,United States,32.6405,-109.8255,107,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC611975.mp3,4444.81843886299,69.44444444444444,0.8692758517929869,True,510.8390022675735,0.9313067310457962
649393,Western Tanager,Piranga ludoviciana,United States,48.0568,-122.8332,74,Steve Hampton,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC649393.mp3,5584.640272233378,123.046875,0.5356368143786799,True,208.9795918367372,3.803581058629349
651609,Western Tanager,Piranga ludoviciana,United States,31.429,-110.288,48,Bobby Wilcox,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC651609.mp3,4406.779448597619,112.5,0.5565121412803532,True,313.4693877551031,1.2626257885250824
678810,Western Tanager,Piranga ludoviciana,United States,33.639,-109.3221,165,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC678810.mp3,4165.33277768724,90.7258064516129,0.774668725073974,True,313.4693877551027,1.839388136948228
678811,Western Tanager,Piranga ludoviciana,United States,33.639,-109.3221,82,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC678811.mp3,5197.207686276868,54.08653846153846,0.8244078269824923,True,534.0589569160998,1.1708184644287631
737536,Western Tanager,Piranga ludoviciana,United States,38.5359,-120.304,86,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Western Tanager/XC737536.mp3,12660.262873840647,110.29411764705884,0.863251013638039,False,,
